timestamp,symbol,type,entry,tp,sl,leverage,indicators
2025-04-19 19:01:20,CORE/USDT:USDT,long,0.6752,0.715712,0.661696,10,0,Не проверялись,active,,,,,6,13,none,none,0
2025-04-19 19:01:40,GAS/USDT:USDT,long,3.515,3.7259,3.4447,10,0,Не проверялись,active,,,,,7,14,none,up,0.6958388684775931
2025-04-19 19:01:40,GALA/USDT:USDT,long,0.01473,0.015614,0.014435,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 19:01:40,FLR/USDT:USDT,long,0.01637,0.017352,0.016043,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 19:01:40,FLM/USDT:USDT,long,0.01692,0.017935,0.016582,10,0,Не проверялись,active,,,,,6,15,none,none,0
2025-04-19 19:01:47,GMT/USDT:USDT,long,0.05882,0.062349,0.057644,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 19:01:47,GODS/USDT:USDT,long,0.096,0.10176,0.09408,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:01:55,HOOK/USDT:USDT,long,0.1278,0.135468,0.125244,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 19:01:55,HIGH/USDT:USDT,long,0.5145,0.54537,0.50421,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 19:02:02,IMX/USDT:USDT,short,0.4612,0.433528,0.470424,10,0,Не проверялись,active,,,,,5,14,none,down,0.684559167054436
2025-04-19 19:02:03,JASMY/USDT:USDT,long,0.014344,0.015205,0.014057,10,0,Не проверялись,active,,,,,7,14,none,up,0.6630854243493564
2025-04-19 19:02:03,INJ/USDT:USDT,long,8.17,8.6602,8.0066,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 19:02:10,KOMA/USDT:USDT,short,0.01567,0.01473,0.015983,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:02:24,MBL/USDT:USDT,long,0.00247,0.002618,0.002421,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:02:24,MBOX/USDT:USDT,short,0.04379,0.041163,0.044666,10,0,Не проверялись,active,,,,,5,14,none,down,0.8841410162163629
2025-04-19 19:02:24,MASK/USDT:USDT,long,1.047,1.10982,1.02606,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 19:02:24,MAVIA/USDT:USDT,long,0.2089,0.221434,0.204722,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 19:02:31,MYRIA/USDT:USDT,long,0.0007862,0.000833,0.00077,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 19:02:31,MNT/USDT:USDT,long,0.6623,0.702038,0.649054,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 19:02:39,NOT/USDT:USDT,long,0.001837,0.001947,0.0018,5,0,Не проверялись,active,,,,,7,15,none,none,0
